   MJD       EECO-REF    NIST-REF NS     DATE    COMMENTS	
=========    ========    ======== ==   ========  ========
 50803.00       0.0          .792 g f 21-DEC-97  CL Eff: pol. - Grypstra
 50803.50       0.0          .692 g f 21-DEC-97  CL Eff: pol. - Grypstra
 50804.00       0.0          .593 g f 22-DEC-97  CL Eff: pol. - Grypstra
 50804.50       0.0          .493 g f 22-DEC-97  CL Eff: pol. - Grypstra
 50805.00       0.0          .394 g f 23-DEC-97  CL Eff: pol. - Grypstra
 50805.50       0.0          .296 g f 23-DEC-97  CL Eff: pol. - Grypstra
 50842.00       0.0        -6.118 g f 29-JAN-98  CL Eff: pol. - Grypstra
 50842.50       0.0        -6.195 g f 29-JAN-98  CL Eff: pol. - Grypstra
 50843.00       0.0        -6.272 g f 30-JAN-98  CL Eff: pol. - Grypstra
 50843.50       0.0        -6.348 g f 30-JAN-98  CL Eff: pol. - Grypstra
 50844.00       0.0        -6.424 g f 31-JAN-98  CL Eff: pol. - Grypstra
 50844.50       0.0        -6.500 g f 31-JAN-98  CL Eff: pol. - Grypstra
 50845.00       0.0        -6.575 g f 01-FEB-98  CL Eff: pol. - Grypstra
 50845.50       0.0        -6.651 g f 01-FEB-98  CL Eff: pol. - Grypstra
 50846.00       0.0        -6.726 g f 02-FEB-98  CL Eff: pol. - Grypstra
 50846.50       0.0        -6.800 g f 02-FEB-98  CL Eff: pol. - Grypstra
 50847.00       0.0        -6.875 g f 03-FEB-98  CL Eff: pol. - Grypstra
 50847.50       0.0        -6.949 g f 03-FEB-98  CL Eff: pol. - Grypstra
 50863.50       0.0        -9.163 g f 19-FEB-98  CL Eff: pol. - Grypstra
 50864.00       0.0        -9.228 g f 20-FEB-98  CL Eff: pol. - Grypstra
 50864.50       0.0        -9.292 g f 20-FEB-98  CL Eff: pol. - Grypstra
 50887.50       0.0       -11.922 g f 15-MAR-98  CL Eff: pol. - Grypstra
 50894.50       0.0       -12.599 g f 22-MAR-98  CL Eff: pol. - Grypstra
 50895.00       0.0       -12.646 g f 23-MAR-98  CL Eff: pol. - Grypstra
 50895.50       0.0       -12.691 g f 23-MAR-98  CL Eff: pol. - Grypstra
 50931.50       0.0       -15.223 g f 28-APR-98  CL Eff: pol. - Grypstra
 50932.00       0.0       -15.247 g f 29-APR-98  CL Eff: pol. - Grypstra
 50932.50       0.0       -15.272 g f 29-APR-98  CL Eff: pol. - Grypstra
 50981.50       0.0       -16.215 g f 17-JUN-98  CL Eff: pol. - Grypstra
 50982.00       0.0       -16.210 g f 18-JUN-98  CL Eff: pol. - Grypstra
 50982.50       0.0       -16.205 g f 18-JUN-98  CL Eff: pol. - Grypstra
 50983.00       0.0       -16.199 g f 19-JUN-98  CL Eff: pol. - Grypstra
 50983.50       0.0       -16.193 g f 19-JUN-98  CL Eff: pol. - Grypstra
 50984.00       0.0       -16.187 g f 20-JUN-98  CL Eff: pol. - Grypstra
 50984.50       0.0       -16.181 g f 20-JUN-98  CL Eff: pol. - Grypstra
 50985.00       0.0       -16.174 g f 21-JUN-98  CL Eff: pol. - Grypstra
 50985.50       0.0       -16.167 g f 21-JUN-98  CL Eff: pol. - Grypstra
 50986.00       0.0       -16.160 g f 22-JUN-98  CL Eff: pol. - Grypstra
 50986.50       0.0       -16.152 g f 22-JUN-98  CL Eff: pol. - Grypstra
 51011.50       0.0       -15.401 g f 17-JUL-98  CL Eff: pol. - Grypstra
 51012.00       0.0       -15.378 g f 18-JUL-98  CL Eff: pol. - Grypstra
 51012.50       0.0       -15.355 g f 18-JUL-98  CL Eff: pol. - Grypstra
 51013.00       0.0       -15.332 g f 19-JUL-98  CL Eff: pol. - Grypstra
 51013.50       0.0       -15.309 g f 19-JUL-98  CL Eff: pol. - Grypstra
 51014.00       0.0       -15.285 g f 20-JUL-98  CL Eff: pol. - Grypstra
 51014.50       0.0       -15.261 g f 20-JUL-98  CL Eff: pol. - Grypstra
 51023.50       0.0       -14.779 g f 29-JUL-98  CL Eff: pol. - Grypstra
 51024.00       0.0       -14.750 g f 30-JUL-98  CL Eff: pol. - Grypstra
 51024.50       0.0       -14.720 g f 30-JUL-98  CL Eff: pol. - Grypstra
 51025.00       0.0       -14.690 g f 31-JUL-98  CL Eff: pol. - Grypstra
 51025.50       0.0       -14.659 g f 31-JUL-98  CL Eff: pol. - Grypstra
 51026.00       0.0       -14.628 g f 01-AUG-98  CL Eff: pol. - Grypstra
 51026.50       0.0       -14.597 g f 01-AUG-98  CL Eff: pol. - Grypstra
 51027.00       0.0       -14.566 g f 02-AUG-98  CL Eff: pol. - Grypstra
 51027.50       0.0       -14.534 g f 02-AUG-98  CL Eff: pol. - Grypstra
 51028.00       0.0       -14.503 g f 03-AUG-98  CL Eff: pol. - Grypstra
 51028.50       0.0       -14.470 g f 03-AUG-98  CL Eff: pol. - Grypstra
 51029.00       0.0       -14.438 g f 04-AUG-98  CL Eff: pol. - Grypstra
 51029.50       0.0       -14.405 g f 04-AUG-98  CL Eff: pol. - Grypstra
 51041.00       0.0       -13.570 g f 16-AUG-98  CL Eff: pol. - Grypstra
 51041.50       0.0       -13.530 g f 16-AUG-98  CL Eff: pol. - Grypstra
 51042.00       0.0       -13.490 g f 17-AUG-98  CL Eff: pol. - Grypstra
 51091.75       0.0        -8.029 g f 05-OCT-98  CL Eff: pol. - Grypstra
